I Love Sushi ; Umai Sushi ; None ; 6713 AK, Ede GLD ; GELDERLAND ; Sole Proprietorship ; Parent ; None ; 2016 ; 0.149096 ; 2 ; 2018 ; 
Cafetaria Spoorzicht ; Cafetaria Spoorzicht ; None ; 6717 EX, Ede GLD ; GELDERLAND ; Collective Name Company ; Independent ; None ; 2016 ; 0.149096 ; 2 ; 2018 ; 
Dr.Or Reproductions ; BREAD STORY ; None ; 3901 CX, Veenendaal ; UTRECHT ; Sole Proprietorship ; Independent ; None ; 2016 ; 0.117373 ; 1 ; 2020 ; 
De Trassibar B.V. ; None ; Zonneoordlaan 47 R 600 ; 6718 TL, Ede GLD ; GELDERLAND ; Private Limited Company ; Independent ; None ; 2019 ; 2015 ; 0.062 ; FEB ; 
J.B. Dekker Doetinchem B.V. ; Mc Donald's ; Ettenseweg 1 ; 7004 GX, Doetinchem ; GELDERLAND ; Private Limited Company ; Subsidiary ; +31-314323335 ; 2019 ; 6.918415 ; 89 ; 1996 ; 
IJssalon Friuli ; Friul lido ; None ; 7001 AR, Doetinchem ; GELDERLAND ; Collective Name Company ; Parent ; None ; 2016 ; 1.053188 ; 14 ; 2016 ; 
Cafetaria Rozengaarde ; None ; None ; 7002 BX, Doetinchem ; GELDERLAND ; Sole Proprietorship ; Independent ; None ; 2016 ; 1.053188 ; 5 ; 2005 ; 
V.O.F. Snackplus ; Snackplus ; None ; 7001 BM, Doetinchem ; GELDERLAND ; Collective Name Company ; Independent ; None ; 2016 ; 1.053188 ; 12 ; 1998 ; 
Cafetaria De Huut ; None ; None ; 7006 NH, Doetinchem ; GELDERLAND ; Sole Proprietorship ; Independent ; None ; 2016 ; 1.053188 ; 13 ; 2019 ; 
Broodjeszaak Bodrum ; None ; None ; 7006 NA, Doetinchem ; GELDERLAND ; Sole Proprietorship ; Parent ; None ; 2016 ; 0.500159 ; 9 ; 1999 ; 
V.O.F. Eethuis 't Hoekje ; Eethuis 't Hoekje ; None ; 7001 BB, Doetinchem ; GELDERLAND ; Collective Name Company ; Independent ; None ; 2016 ; 0.500159 ; 6 ; 1998 ; 
V.o.f. Le Petit Pain ; None ; None ; 7007 CB, Doetinchem ; GELDERLAND ; Collective Name Company ; Independent ; None ; 2016 ; 0.500159 ; 5 ; 2019 ; 
VISIL V.O.F. ; VISIL ; None ; 7009 MB, Doetinchem ; GELDERLAND ; Collective Name Company ; Independent ; None ; 2016 ; 0.500159 ; 1 ; 2017 ; 
New City ; None ; None ; 7002 MB, Doetinchem ; GELDERLAND ; Collective Name Company ; Independent ; None ; 2016 ; 0.500159 ; 5 ; 2009 ; 
Ruesen & Wieggers ; Bryan's Brasserie Lunchroom ; None ; 7201 LC, Zutphen ; GELDERLAND ; Collective Name Company ; Independent ; None ; 2016 ; 0.260125 ; 3 ; 2002 ; 
Snackbar Counter "De Viersprong" ; None ; None ; 7009 EB, Doetinchem ; GELDERLAND ; Collective Name Company ; Independent ; None ; 2016 ; 0.260125 ; 4 ; 2019 ; 
de Heezen Corner ; de Heezen Corner ; None ; 7001 BR, Doetinchem ; GELDERLAND ; Sole Proprietorship ; Independent ; None ; 2016 ; 0.260125 ; 3 ; 2017 ; 
Gio's Doetinchem B.V. ; None ; Nieuwstad 13 ; 7001 AC, Doetinchem ; GELDERLAND ; Private Limited Company ; Independent ; None ; 2018 ; 0.165 ; 4 ; 2016 ; 
De Keizer ; De Keizer ; None ; 7001 DX, Doetinchem ; GELDERLAND ; Sole Proprietorship ; Independent ; None ; 2016 ; 0.149096 ; 2 ; 2003 ; 
V.O.F. Emral ; Kebaphuis/Café Centraal ; None ; 7001 DV, Doetinchem ; GELDERLAND ; Collective Name Company ; Independent ; None ; 2016 ; 0.149096 ; 2 ; 2016 ; 
IJssalon Friuli ; Friul lido ; None ; 7005 AL, Doetinchem ; GELDERLAND ; Collective Name Company ; Branch ; None ; 2016 ; 0.149096 ; 2 ; 2017 ; 
Eetpunt Doetinchem ; Eetpunt Doetinchem ; None ; 7005 AT, Doetinchem ; GELDERLAND ; Sole Proprietorship ; Independent ; None ; 2016 ; 0.072962 ; 1 ; 2017 ; 
Ton's Eethuis-Catering ; Ton's Eethuis-Catering ; None ; 7009 GC, Doetinchem ; GELDERLAND ; Sole Proprietorship ; Independent ; None ; 2016 ; 0.072962 ; 1 ; 2018 ; 
Elisabetta ; Elisabetta ; None ; 7001 DS, Doetinchem ; GELDERLAND ; Sole Proprietorship ; Independent ; None ; 2016 ; 0.070847 ; 1 ; 2018 ; 
MCD Waalwijk B.V. ; None ; Van Andelstraat 15 ; 5141 PB, Waalwijk ; NOORD-BRABANT ; Private Limited Company ; Subsidiary ; +31-416650839 ; 2019 ; 4.50863 ; 58 ; 2016 ; 
MCD Oosterhout B.V. ; None ; Beneluxweg 1 A ; 4904 SJ, Oosterhout NB ; NOORD-BRABANT ; Private Limited Company ; Subsidiary ; +31-162432458 ; 2019 ; 4.275425 ; 55 ; 2019 ; 
Lunchroom De Betuwe B.V. ; Hart van de Betuwe ; Hoog Kellenseweg 7 ; 4004 JB, Tiel ; GELDERLAND ; Private Limited Company ; Subsidiary ; +31-344636030 ; 2019 ; 1979 ; 1.24376 ; DEC ; 
Chinees Indisch Afhaalcentrum "Sing Wah" ; Sing Wah ; None ; 4005 AM, Tiel ; GELDERLAND ; Collective Name Company ; Independent ; None ; 2016 ; 0.500159 ; 5 ; 2000 ; 
De Kleine Tol V.O.F. ; Daisy's Ice, Coffee & More ; None ; 4001 NG, Tiel ; GELDERLAND ; Collective Name Company ; Independent ; None ; 2016 ; 0.500159 ; 7 ; 2009 ; 
NS Stations Retailbedrijf B.V. ; Stationshuiskamer (station Tiel) ; Stationsplein 2 Kiosk ; 4001 CP, Tiel ; GELDERLAND ; Private Limited Company ; Branch ; +31-886711290 ; 2016 ; 0.500159 ; 9 ; 2014 ; 
MCD Meerkerk B.V. ; None ; Energieweg 118 ; 4231 DJ, Meerkerk ; ZUID-HOLLAND ; Private Limited Company ; Subsidiary ; +31-183351704 ; 2019 ; 1999 ; 0.31094 ; DEC ; 
MCD Gorinchem B.V. ; None ; Franklinweg 3 ; 4207 HX, Gorinchem ; ZUID-HOLLAND ; Private Limited Company ; Subsidiary ; +31-183699176 ; 2019 ; 2001 ; 0.31094 ; DEC ; 
MCD Vuren B.V. ; None ; Zeiving 23 ; 4214 KT, Vuren ; GELDERLAND ; Private Limited Company ; Subsidiary ; +31-183661769 ; 2019 ; 2004 ; 0.31094 ; DEC ; 
Foodmaster Tiel ; None ; None ; 4005 AM, Tiel ; GELDERLAND ; Sole Proprietorship ; Independent ; None ; 2016 ; 0.260125 ; 4 ; 2006 ; 
Wielders-van Meer V.O.F. ; Eeterij De Poort ; None ; 4001 LJ, Tiel ; GELDERLAND ; Collective Name Company ; Independent ; None ; 2016 ; 0.260125 ; 4 ; 2019 ; 
Cairo ; None ; None ; 4001 LJ, Tiel ; GELDERLAND ; Collective Name Company ; Independent ; None ; 2016 ; 0.149096 ; 2 ; 1998 ; 
Cafetaria Take Five ; None ; None ; 4001 LB, Tiel ; GELDERLAND ; Collective Name Company ; Independent ; None ; 2016 ; 0.149096 ; 2 ; 2017 ; 
Cafetaria Big Bread Westroyen ; None ; None ; 4003 AX, Tiel ; GELDERLAND ; Collective Name Company ; Independent ; None ; 2016 ; 0.149096 ; 2 ; 2019 ; 
Café-Restaurant De Pyramide V.O.F. ; Café-restaurant De Pyramide ; None ; 4001 NH, Tiel ; GELDERLAND ; Collective Name Company ; Independent ; None ; 2016 ; 0.149096 ; 2 ; 2018 ; 
Cafetaria Big Bread Kitchen Rauwenhof ; Chinees Restaurant Big Bread Rauwenhof ; None ; 4003 ZK, Tiel ; GELDERLAND ; Collective Name Company ; Independent ; None ; 2016 ; 0.149096 ; 2 ; 2010 ; 
V.o.f. Zheng Wu ; Cafetaria De Boom ; None ; 4001 AA, Tiel ; GELDERLAND ; Collective Name Company ; Independent ; None ; 2016 ; 0.149096 ; 2 ; 2016 ; 
XTrendzz ; XTrendzz ; None ; 4001 AG, Tiel ; GELDERLAND ; Sole Proprietorship ; Independent ; None ; enue ; 0.142 ; 2 ; 2015 ; 
Croissanterie Tres Bon B.V. ; None ; Akelei 6 ; 4007 TA, Tiel ; GELDERLAND ; Private Limited Company ; Independent ; None ; 2014 ; 0.098 ; 1 ; 2016 ; 
Anadolu ; Anadolu ; None ; 4001 LC, Tiel ; GELDERLAND ; Collective Name Company ; Independent ; None ; enue ; 0.096 ; 3 ; 2019 ; 
Lunchroom de Betuwe B.V. ; Hart van de Betuwe ; Markt 2 ; 4001 AS, Tiel ; GELDERLAND ; Private Limited Company ; Branch ; +31-344613540 ; 2016 ; 1999 ; 0.077192 ; DEC ; 
Cafetaria De Fijnproever ; None ; None ; 4001 EV, Tiel ; GELDERLAND ; Sole Proprietorship ; Independent ; None ; 2016 ; 0.072962 ; 1 ; 2014 ; 
Paviljoen DT Twins aan de Waal ; None ; None ; 4001 NJ, Tiel ; GELDERLAND ; Sole Proprietorship ; Independent ; None ; 2016 ; 0.072962 ; 1 ; 2019 ; 
VOF Domino's Witteman ; Domino's Zutphen ; None ; 7204 SM, Zutphen ; GELDERLAND ; Collective Name Company ; Branch ; None ; 2016 ; 2.519827 ; 23 ; 2016 ; 
V.o.F. M. Hissink ; None ; None ; 7201 LT, Zutphen ; GELDERLAND ; Collective Name Company ; Independent ; None ; 2016 ; 0.500159 ; 8 ; 2007 ; 
NS Stations Retailbedrijf B.V. ; Kiosk (station Zutphen) ; Stationsplein 12 Kiosk ; 7201 ML, Zutphen ; GELDERLAND ; Private Limited Company ; Branch ; None ; 2016 ; 0.500159 ; 7 ; 2014 ; 
Snelbuffet de Boer ; Snelbuffet de Boer ; None ; 7201 CA, Zutphen ; GELDERLAND ; Collective Name Company ; Independent ; None ; 2016 ; 0.260125 ; 3 ; 2017 ; 
Cafetaria Kokkie ; Eetcafe Kokkie ; None ; 7204 ML, Zutphen ; GELDERLAND ; Collective Name Company ; Parent ; None ; 2016 ; 0.260125 ; 4 ; 2016 ; 
Ruesen & Wieggers ; Bryan's Brasserie Lunchroom ; None ; 7201 LC, Zutphen ; GELDERLAND ; Collective Name Company ; Independent ; None ; 2016 ; 0.260125 ; 3 ; 2002 ; 
V.O.F. Snackbar "De Stoven" ; V.O.F. Snackbar "De Stoven" ; None ; 7206 AZ, Zutphen ; GELDERLAND ; Collective Name Company ; Independent ; None ; 2016 ; 0.260125 ; 3 ; 2016 ; 
Lunchroom-brasserie Hollandia Zutphen v.o.f. ; Lunchroom Brasserie Hollandia ; None ; 7201 KP, Zutphen ; GELDERLAND ; Collective Name Company ; Independent ; None ; 2016 ; 0.260125 ; 3 ; 2007 ; 
Lunchroom De France ; None ; None ; 7201 KP, Zutphen ; GELDERLAND ; Collective Name Company ; Independent ; None ; 2016 ; 0.260125 ; 3 ; 2016 ; 
Vishandel J.J. Hoekstra ; None ; None ; 7201 MV, Zutphen ; GELDERLAND ; Sole Proprietorship ; Independent ; None ; 2016 ; 0.260125 ; 4 ; 2010 ; 
Cafetaria de IJssel ; None ; None ; 7201 LC, Zutphen ; GELDERLAND ; Sole Proprietorship ; Independent ; None ; 2016 ; 2019 ; 0.260125 ; DEC ; 
Cafetaria 2000 ; Cafetaria 2000 ; None ; 7203 HM, Zutphen ; GELDERLAND ; Collective Name Company ; Independent ; None ; 2016 ; 0.149096 ; 2 ; 2017 ; 
Hakimi ; Shalom ; None ; 7201 DD, Zutphen ; GELDERLAND ; Collective Name Company ; Independent ; None ; 2016 ; 0.149096 ; 2 ; 2007 ; 
Victoria Cafetaria ; None ; None ; 7201 NJ, Zutphen ; GELDERLAND ; Collective Name Company ; Independent ; None ; 2016 ; 0.149096 ; 2 ; 2017 ; 
J.M. Pothoven ; None ; None ; 7205 CJ, Zutphen ; GELDERLAND ; Sole Proprietorship ; Independent ; None ; 2016 ; 0.149096 ; 2 ; 1998 ; 
Liu - Liu Weng V.O.F. ; Cafetaria De Brink ; None ; 7206 KC, Zutphen ; GELDERLAND ; Collective Name Company ; Independent ; None ; 2016 ; 0.149096 ; 2 ; 2017 ; 
Cafetaria Kokkie ; Eetcafe Kokkie ; None ; 7204 LC, Zutphen ; GELDERLAND ; Collective Name Company ; Branch ; None ; 2016 ; 0.149096 ; 2 ; 1998 ; 
't Koffiehuus ; 't Koffiehuus ; None ; 7339 LM, Ugchelen ; GELDERLAND ; Sole Proprietorship ; Independent ; None ; enue ; 0.134 ; 4 ; 2020 ; 
Vegelini ; Talamini ; None ; 7201 HW, Zutphen ; GELDERLAND ; Limited Partnership ; Independent ; None ; 2016 ; 0.072962 ; 1 ; 2017 ; 
B.Y. Chin-Chen ; None ; None ; 7204 LV, Zutphen ; GELDERLAND ; Sole Proprietorship ; Independent ; None ; 2016 ; 0.072962 ; 1 ; 2012 ; 
NS Stations Retailbedrijf B.V. ; Kiosk (station Harderwijk) ; Stationslaan 9 ; 3844 GA, Harderwijk ; GELDERLAND ; Private Limited Company ; Branch ; +31-886711290 ; 2016 ; 1.053188 ; 10 ; 2014 ; 
Lunchroom "De Pepperbox" ; None ; None ; 3841 CE, Harderwijk ; GELDERLAND ; Sole Proprietorship ; Independent ; None ; 2016 ; 0.500159 ; 8 ; 2007 ; 
Luigi's V.O.F. ; Luigi's ; None ; 3841 CE, Harderwijk ; GELDERLAND ; Collective Name Company ; Independent ; None ; 2016 ; 0.500159 ; 5 ; 2015 ; 
Proefiz B.V. ; None ; Diezerstraat 91 ; 8011 RD, Zwolle ; OVERIJSSEL ; Private Limited Company ; Branch ; +31-610080911 ; 2016 ; 0.500159 ; 5 ; 2016 ; 
De Nieuwe Dukdalf ; De Nieuwe Dukdalf ; None ; 3844 HR, Harderwijk ; GELDERLAND ; Collective Name Company ; Independent ; None ; 2016 ; 0.26 ; 4 ; 2016 ; 
V.O.F. IJstijd ; IJstijd Harderwijk ; None ; 3841 CT, Harderwijk ; GELDERLAND ; Collective Name Company ; Branch ; None ; 2016 ; 0.260125 ; 3 ; 2011 ; 
Proefiz B.V. ; None ; Jac. Perkstraat 11 ; 3842 AS, Harderwijk ; GELDERLAND ; Private Limited Company ; Parent ; None ; 2019 ; 0.233205 ; 3 ; 2013 ; 
Eethuis De Bosrand ; None ; None ; 3847 LD, Harderwijk ; GELDERLAND ; Sole Proprietorship ; Independent ; None ; 2016 ; 0.149096 ; 2 ; 2006 ; 
V.O.F. Cafetaria "Stadsdennen" ; None ; None ; 3842 EH, Harderwijk ; GELDERLAND ; Collective Name Company ; Independent ; None ; 2016 ; 1998 ; 0.149096 ; DEC ; 
Twins Corner ; None ; None ; 3844 KR, Harderwijk ; GELDERLAND ; Collective Name Company ; Independent ; None ; 2016 ; 0.149096 ; 2 ; 2005 ; 
De Dukdalf Drielanden V.O.F. ; De Dukdalf Drielanden ; None ; 3845 GD, Harderwijk ; GELDERLAND ; Collective Name Company ; Independent ; None ; 2016 ; 0.149096 ; 2 ; 2017 ; 
Warung Mashudi ; Warung Mashudi ; None ; 3843 GD, Harderwijk ; GELDERLAND ; Collective Name Company ; Independent ; None ; 2016 ; 0.149096 ; 2 ; 2018 ; 
Dönerservice NAZAR ; Artextiel ; None ; 3848 CS, Harderwijk ; GELDERLAND ; Collective Name Company ; Independent ; None ; 2016 ; 0.149096 ; 2 ; 2019 ; 
MaJo B.V. ; MaJo B.V. ; Bruggestraat 51 ; 3841 CM, Harderwijk ; GELDERLAND ; Private Limited Company ; Independent ; +31-615076663 ; 2018 ; 0.088 ; 2 ; 2016 ; 
Hanah ; None ; None ; 3841 AW, Harderwijk ; GELDERLAND ; Sole Proprietorship ; Independent ; None ; 2016 ; 0.072962 ; 1 ; 2008 ; 
Engel & Engel ; Cafetaria Atlantic ; None ; 3841 CS, Harderwijk ; GELDERLAND ; Sole Proprietorship ; Independent ; None ; 2016 ; 0.072962 ; 1 ; 2019 ; 
S.T. Warren ; None ; None ; 3842 KB, Harderwijk ; GELDERLAND ; Sole Proprietorship ; Independent ; None ; 2016 ; 0.072962 ; 1 ; 2012 ; 
Smaaklokaal Harderwijk V.o.f. ; Smaaklokaal Harderwijk ; None ; 3845 MC, Harderwijk ; GELDERLAND ; Collective Name Company ; Parent ; None ; 2016 ; 0.072962 ; 1 ; 2016 ; 
Cannabistro 2017 ; Cannabistro 2017 ; None ; 3841 CW, Harderwijk ; GELDERLAND ; Collective Name Company ; Independent ; None ; 2018 ; 0.062 ; 2 ; 2017 ; 
Tenbergen Horeca B.V. ; Restaurant La Promenade ; Markt 24 ; 7101 DB, Winterswijk ; GELDERLAND ; Private Limited Company ; Branch ; +31-543520968 ; 2016 ; 2.519827 ; 25 ; 2008 ; 
Winterswijk Europark B.V. ; McDonald's Winterswijk Europark B.V. ; Europark 26 ; 7102 AM, Winterswijk ; GELDERLAND ; Private Limited Company ; Subsidiary ; +31-543534196 ; 2019 ; 2.254315 ; 29 ; 2018 ; 
Serhat Winterswijk B.V. ; Serhat t.h.o.d.n. Domino's pizza Winterswijk ; Dingstraat 6 ; 7101 GX, Winterswijk ; GELDERLAND ; Private Limited Company ; Subsidiary ; +31-621914794 ; enue ; 1.943375 ; 25 ; 2019 ; 
Gelateria Talamini Winterswijk B.V. ; None ; Corleseweg 26 ; 7102 EV, Winterswijk ; GELDERLAND ; Private Limited Company ; Subsidiary ; +31-543518338 ; 2018 ; 0.855085 ; 11 ; 2017 ; 
Vishandel Put ; None ; None ; 7102 JL, Winterswijk ; GELDERLAND ; Sole Proprietorship ; Independent ; None ; 2016 ; 0.500159 ; 6 ; 1998 ; 
De Heer Ijs & Snackspecialiteiten ; DE HEER IJS & SNACKSPECIALITEITEN ; None ; 7101 NG, Winterswijk ; GELDERLAND ; Sole Proprietorship ; Independent ; None ; 2016 ; 0.500159 ; 1 ; 2019 ; 
Lunch Restaurant Bon Appetit ; None ; None ; 7101 EX, Winterswijk ; GELDERLAND ; Collective Name Company ; Independent ; None ; 2016 ; 0.500159 ; 7 ; 2006 ; 
Cafetaria "De Viersprong" ; None ; None ; 7101 CA, Winterswijk ; GELDERLAND ; Sole Proprietorship ; Independent ; None ; 2016 ; 0.500159 ; 5 ; 2020 ; 
Tenbergen Horeca B.V. ; Cafetaria Het Pelkhuisje ; Kloetenseweg 49 ; 7101 TW, Winterswijk ; GELDERLAND ; Private Limited Company ; Branch ; +31-543513477 ; 2016 ; 0.500159 ; 6 ; 2008 ; 
Merk-Snack Plokker ; Foodmaster Plokker ; None ; 7101 DA, Winterswijk ; GELDERLAND ; Collective Name Company ; Independent ; None ; 2016 ; 0.260125 ; 4 ; 2015 ; 
V.O.F. Lentelink Spakenburgse Visspecialist ; None ; None ; 7102 CD, Winterswijk ; GELDERLAND ; Collective Name Company ; Independent ; None ; 2016 ; 0.149096 ; 2 ; 1998 ; 
Vishandel van den Berg V.O.F. ; None ; None ; 7102 BP, Winterswijk ; GELDERLAND ; Collective Name Company ; Independent ; None ; 2016 ; 0.149096 ; 2 ; 2016 ; 
Cafetaria Quick Snack ; Cafetaria Quick Snack ; None ; 7101 LL, Winterswijk ; GELDERLAND ; Collective Name Company ; Independent ; None ; 2016 ; 0.072962 ; 1 ; 2016 ; 
Handelsonderneming R.R.M. ; diwi diervoeding ; None ; 7101 LN, Winterswijk ; GELDERLAND ; Sole Proprietorship ; Independent ; None ; 2016 ; 0.072962 ; 1 ; 2007 ; 
BijHillen ; None ; None ; 7102 BG, Winterswijk ; GELDERLAND ; Sole Proprietorship ; Independent ; None ; 2016 ; 0.072962 ; 1 ; 2016 ; 
PIMS FRITUUR ; None ; None ; 6602 DA, Wijchen ; GELDERLAND ; Sole Proprietorship ; Independent ; None ; 2016 ; 0.500159 ; 7 ; 1998 ; 
M.C. Cift ; None ; None ; 6641 CT, Beuningen GLD ; GELDERLAND ; Sole Proprietorship ; Independent ; None ; 2016 ; 0.500159 ; 1 ; 2019 ; 
Rob's Place Culitaria ; HM Works ; None ; 6602 BN, Wijchen ; GELDERLAND ; Sole Proprietorship ; Independent ; None ; 2016 ; 0.500159 ; 6 ; 2016 ; 
Prikkers ; None ; None ; 6602 HR, Wijchen ; GELDERLAND ; Limited Partnership ; Independent ; None ; 2016 ; 0.500159 ; 5 ; 2017 ; 
IJssalon Markt 19 v.o.f. ; IJssalon Markt 19 v.o.f. ; None ; 6602 AN, Wijchen ; GELDERLAND ; Collective Name Company ; Independent ; None ; 2016 ; 0.500159 ; 9 ; 2019 ; 
Cafetaria/Petit Restaurant "Edelweiss" ; Balkan Restaurant Sarajevo ; None ; 6602 AV, Wijchen ; GELDERLAND ; Collective Name Company ; Independent ; None ; 2016 ; 0.260125 ; 3 ; 2017 ; 
Sushi Marvin t.h.o.d.n. I Love Sushi Wijchen ; Sushi Marvin t.h.o.d.n. I Love Sushi Nijmegen ; None ; 6602 GV, Wijchen ; GELDERLAND ; Sole Proprietorship ; Parent ; None ; enue ; 0.15547 ; 2 ; 2020 ; 
Pannenkoekhuis Olleke Bolleke ; None ; None ; 6603 CM, Wijchen ; GELDERLAND ; Sole Proprietorship ; Independent ; None ; 2016 ; 0.149096 ; 2 ; 2016 ; 
Happy Garden Chinees Indisch Afhaalcentrum ; None ; None ; 6604 AK, Wijchen ; GELDERLAND ; Collective Name Company ; Independent ; None ; 2016 ; 0.149096 ; 2 ; 2017 ; 
Cafetariabedrijven Lepoutre B.V. ; None ; Tunnelweg 90 ; 6601 CX, Wijchen ; GELDERLAND ; Private Limited Company ; Branch ; +31-412625110 ; 2016 ; 0.15 ; 2 ; 1998 ; 
Cafetariabedrijven Lepoutre B.V. ; None ; Acaciastraat 40 ; 6602 EN, Wijchen ; GELDERLAND ; Private Limited Company ; Branch ; +31-412625110 ; 2016 ; 0.149096 ; 2 ; 1998 ; 
Cafetariabedrijven Lepoutre B.V. ; None ; Homberg 2523 ; 6601 XW, Wijchen ; GELDERLAND ; Private Limited Company ; Branch ; +31-412625110 ; 2016 ; 0.149096 ; 2 ; 1998 ; 
H. van Baardewijk ; None ; None ; 6605 XJ, Wijchen ; GELDERLAND ; Sole Proprietorship ; Independent ; None ; 2016 ; 0.072962 ; 1 ; 2005 ; 
keessie's friet & snacks ; None ; None ; 6603 KH, Wijchen ; GELDERLAND ; Sole Proprietorship ; Independent ; None ; 2016 ; 0.072962 ; 1 ; 2020 ; 
Cafetaria Rikken ; None ; None ; 6562 DG, Groesbeek ; GELDERLAND ; Sole Proprietorship ; Independent ; None ; 2016 ; 1.053188 ; 12 ; 2002 ; 
IJssalon Passione ; Aardeman ; None ; 6561 CC, Groesbeek ; GELDERLAND ; Sole Proprietorship ; Independent ; None ; 2016 ; 1.053188 ; 1 ; 2009 ; 
Snackbar J.L.W. Faassen ; None ; None ; 6561 XE, Groesbeek ; GELDERLAND ; Sole Proprietorship ; Independent ; None ; 2016 ; 0.500159 ; 5 ; 2015 ; 
Cafetaria "De Horst" Vof ; J.W.G. Onderhoud Groesbeek ; None ; 6562 LE, Groesbeek ; GELDERLAND ; Collective Name Company ; Independent ; None ; 2016 ; 0.500159 ; 7 ; 2016 ; 
Sebil B.V. ; Cafetaria SFC ; Dasstraat 23 ; 6562 LL, Groesbeek ; GELDERLAND ; Private Limited Company ; Subsidiary ; +31-246416669 ; 2015 ; 0.31094 ; 4 ; 2016 ; 
V.O.F. Cafetaria Domino ; V.O.F. Cafetaria Domino ; None ; 6562 AE, Groesbeek ; GELDERLAND ; Collective Name Company ; Independent ; None ; 2016 ; 0.260125 ; 4 ; 2020 ; 
Dai & Lin V.O.F. ; Cafetaria Royal ; None ; 6562 PB, Groesbeek ; GELDERLAND ; Collective Name Company ; Independent ; None ; 2016 ; 0.260125 ; 4 ; 2011 ; 
Grillroom Cairo ; None ; None ; 6562 AM, Groesbeek ; GELDERLAND ; Sole Proprietorship ; Independent ; None ; 2016 ; 0.260125 ; 4 ; 2012 ; 
Restaria De Tulp ; None ; None ; 6561 WS, Groesbeek ; GELDERLAND ; Sole Proprietorship ; Independent ; None ; enue ; 0.153 ; 2 ; 2015 ; 
Croissanterie Le Monde ; Croissanterie Le Monde ; None ; 6561 CB, Groesbeek ; GELDERLAND ; Collective Name Company ; Independent ; None ; 2016 ; 0.149096 ; 2 ; 2017 ; 
Cafetaria 't Centrum ; None ; None ; 6562 AB, Groesbeek ; GELDERLAND ; Sole Proprietorship ; Independent ; None ; 2016 ; 0.149096 ; 2 ; 2005 ; 
Restaria De Tulp ; Restaria De Tulp ; None ; 6561 WS, Groesbeek ; GELDERLAND ; Sole Proprietorship ; Independent ; None ; 2016 ; 0.149096 ; 2 ; 2018 ; 
Vishandel A.P.J.J. Pouwels ; None ; None ; 6562 EA, Groesbeek ; GELDERLAND ; Sole Proprietorship ; Independent ; None ; 2016 ; 0.072962 ; 1 ; 1998 ; 
Cafetaria Zaro ; Cafetaria Zaro ; None ; 6921 BL, Duiven ; GELDERLAND ; Sole Proprietorship ; Independent ; None ; 2016 ; 1.053188 ; 10 ; 2017 ; 
V.O.F. Braam-Jansen ; Braam Counters ; None ; 6922 ER, Duiven ; GELDERLAND ; Collective Name Company ; Independent ; None ; 2016 ; 0.500159 ; 6 ; 2017 ; 
De Snippenhof B.V. ; None ; Parallelweg 23 ; 6922 HP, Duiven ; GELDERLAND ; Private Limited Company ; Subsidiary ; +31-316282818 ; 2018 ; 0.46641 ; 6 ; 1999 ; 
Eethuis Peyman ; Eethuis Peyman ; None ; 6921 BL, Duiven ; GELDERLAND ; Sole Proprietorship ; Independent ; None ; enue ; 0.351 ; 10 ; 2017 ; 
IJssalon La Calamita ; Mario's ; None ; 6921 BB, Duiven ; GELDERLAND ; Sole Proprietorship ; Independent ; None ; 2016 ; 0.149096 ; 1 ; 2019 ; 
V.o.f. Hoang Vietnamese Loempia's ; V.o.f. Hoang Vietnamese Loempia's ; None ; 6921 MA, Duiven ; GELDERLAND ; Collective Name Company ; Independent ; None ; 2016 ; 0.149096 ; 2 ; 2006 ; 
Niet Zomaar ; None ; None ; 6921 JP, Duiven ; GELDERLAND ; Sole Proprietorship ; Independent ; None ; enue ; 0.117 ; 1 ; 2019 ; 
IJs&ijskoud ; None ; None ; 6921 EA, Duiven ; GELDERLAND ; Sole Proprietorship ; Independent ; None ; 2016 ; 0.072962 ; 1 ; 2010 ; 
Visspecialist Janss ; Visspecialist Janss ; None ; 6921 AN, Duiven ; GELDERLAND ; Sole Proprietorship ; Independent ; None ; 2016 ; 0.072962 ; 1 ; 2016 ; 
Snackbar Partyservice De Zonnemaat ; None ; None ; 6904 BD, Zevenaar ; GELDERLAND ; Collective Name Company ; Independent ; None ; 2016 ; 1.053188 ; 10 ; 2003 ; 
Cafetaria Vondelhoek ; None ; None ; 6901 MA, Zevenaar ; GELDERLAND ; Sole Proprietorship ; Parent ; None ; 2016 ; 0.500159 ; 7 ; 1998 ; 
Snackbar De Methen ; Snackbar de Methen ; None ; 6904 MK, Zevenaar ; GELDERLAND ; Sole Proprietorship ; Independent ; None ; 2016 ; 0.500159 ; 3 ; 2020 ; 
Ziya's Place Zevenaar ; None ; None ; 6901 DT, Zevenaar ; GELDERLAND ; Sole Proprietorship ; Independent ; None ; 2016 ; 0.500159 ; 5 ; 2019 ; 
Snackbar Stegeslag ; Snackbar Stegeslag ; None ; 6903 DJ, Zevenaar ; GELDERLAND ; Collective Name Company ; Independent ; None ; 2016 ; 0.500159 ; 7 ; 2017 ; 
Brasserie 't Plein ; None ; None ; 6901 GZ, Zevenaar ; GELDERLAND ; Collective Name Company ; Independent ; None ; 2016 ; 0.500159 ; 7 ; 2018 ; 
